director,release_year,movie_id,title,weighted_rating
Don Coscarelli,1982,16441,The Beastmaster,6.084734916687012
Dave Green,2016,308531,Teenage Mutant Ninja Turtles: Out of the Shadows,5.946347713470459
Dave Green,2014,238603,Earth to Echo,6.001985549926758
Andrey Zvyagintsev,2003,11190,The Return,6.2166948318481445
Lukas Moodysson,2002,12093,Lilya 4-ever,6.296702861785889
Bill Duke,2009,14834,Not Easily Broken,6.095227241516113
Lisa Azuelos,2012,80271,LOL,6.0007500648498535
Vincent Paronnaud,2007,2011,Persepolis,6.606444358825684
John McTiernan,2003,10782,Basic,6.1178154945373535
John McTiernan,2002,11535,Rollerball,5.825239658355713
John McTiernan,1999,913,The Thomas Crown Affair,6.225639343261719
John McTiernan,1999,1911,The 13th Warrior,6.199782371520996
John McTiernan,1995,1572,Die Hard: With a Vengeance,6.64425802230835
John McTiernan,1993,9593,Last Action Hero,6.096158027648926
John McTiernan,1992,9096,Medicine Man,6.062143325805664
John McTiernan,1990,1669,The Hunt for Red October,6.646075248718262
John McTiernan,1988,562,Die Hard,7.2250823974609375
John McTiernan,1987,106,Predator,6.92083215713501
Woody Allen,2013,160588,Blue Jasmine,6.577287197113037
Woody Allen,2012,81836,To Rome with Love,5.914339065551758
Woody Allen,2011,59436,Midnight in Paris,6.975069522857666
Woody Allen,2010,38031,You Will Meet a Tall Dark Stranger,6.0324625968933105
Woody Allen,2009,19265,Whatever Works,6.282261371612549
Woody Allen,2008,5038,Vicky Cristina Barcelona,6.406002998352051
Woody Allen,2006,512,Scoop,6.186715126037598
Woody Allen,2005,116,Match Point,6.739331245422363
Woody Allen,2003,10739,Anything Else,6.107653617858887
Woody Allen,2002,9689,Hollywood Ending,6.12563419342041
Woody Allen,2001,2779,The Curse of the Jade Scorpion,6.1530070304870605
Woody Allen,2000,10569,Small Time Crooks,6.1359782218933105
Woody Allen,1998,9466,Celebrity,6.0836262702941895
Woody Allen,1997,2639,Deconstructing Harry,6.2902092933654785
Woody Allen,1996,9716,Everyone Says I Love You,6.147359848022461
Woody Allen,1994,11382,Bullets Over Broadway,6.201542854309082
Woody Allen,1987,30890,Radio Days,6.199337005615234
Woody Allen,1977,703,Annie Hall,6.968755722045898
Woody Allen,1973,11561,Sleeper,6.249766826629639
Woody Allen,1972,11624,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,6.186098575592041
Woody Allen,1971,11302,Bananas,6.182366371154785
Ferzan Ozpetek,2010,40794,Loose Cannons,6.192646026611328
Stephen Hopkins,2016,323677,Race,6.4281697273254395
Stephen Hopkins,2007,1683,The Reaping,5.971202850341797
Stephen Hopkins,1998,2157,Lost in Space,5.778381824493408
Stephen Hopkins,1996,10586,The Ghost and the Darkness,6.153874397277832
Stephen Hopkins,1990,169,Predator 2,6.009757041931152
Stephen Hopkins,1989,10160,A Nightmare on Elm Street 5: The Dream Child,5.972574710845947
David Hewlett,2007,18632,A Dog's Breakfast,6.08858585357666
Peter M. Cohen,2000,23531,Whipped,6.059360980987549
Olatunde Osunsanmi,2009,22824,The Fourth Kind,6.000914096832275
Peter Landesman,2015,321741,Concussion,6.512053966522217
Robert Fontaine,2015,364083,Mi America,6.093305587768555
Simon Yin,2012,119458,Supercapitalist,6.0879082679748535
Daniel Sackheim,2001,2176,The Glass House,5.973172187805176
Emily Dell,2009,26837,B-Girl,6.089006423950195
Vipul Amrutlal Shah,2007,20360,Namastey London,6.10817813873291
Stig Bergqvist,2000,16340,Rugrats in Paris: The Movie,6.084494590759277
Derick Martini,2015,309919,The Curse of Downers Grove,6.0519633293151855
George Gallo,2003,17995,DysFunktional Family,6.0933332443237305
George Gallo,2001,18828,Double Take,6.078819751739502
Michael Worth,2014,281230,Fort McCoy,6.093735694885254
Anthony Hickox,1993,24126,Warlock: The Armageddon,6.059257984161377
Andy Tennant,2010,27573,The Bounty Hunter,5.813142776489258
Andy Tennant,2008,8676,Fool's Gold,5.873898983001709
Andy Tennant,2005,8488,Hitch,6.287911415100098
Andy Tennant,2002,11529,Sweet Home Alabama,6.066134452819824
Andy Tennant,1999,1439,Anna and the King,6.145570755004883
Andy Tennant,1998,9454,Ever After: A Cinderella Story,6.300942420959473
Jim O'Hanlon,2009,183894,Emma,6.150732040405273
Joel Zwick,2004,15045,Fat Albert,5.97293758392334
Joel Zwick,2002,8346,My Big Fat Greek Wedding,6.1372270584106445
Wes Craven,2011,41446,Scream 4,6.096550464630127
Wes Craven,2010,43931,My Soul to Take,5.974575042724609
Wes Craven,2005,10012,Cursed,5.945985794067383
Wes Craven,2005,11460,Red Eye,6.12763786315918
Wes Craven,2000,4234,Scream 3,5.922524929046631
Wes Craven,1997,4233,Scream 2,6.096431255340576
Wes Craven,1996,4232,Scream,6.642907619476318
Wes Craven,1995,12158,Vampire in Brooklyn,5.928018569946289
Wes Craven,1994,11596,New Nightmare,6.164703845977783
Wes Craven,1984,377,A Nightmare on Elm Street,6.703824043273926
Dany Boon,2008,8265,Welcome to the Sticks,6.3694281578063965
Genndy Tartakovsky,2015,159824,Hotel Transylvania 2,6.4631028175354
Genndy Tartakovsky,2012,76492,Hotel Transylvania,6.607738971710205
Genndy Tartakovsky,2005,333355,Star Wars: Clone Wars: Volume 1,6.145517349243164
Jesse Vaughan,2002,35696,Juwanna Mann,6.054626941680908
Sut Jhally,2005,64973,"Peace, Propaganda & the Promised Land",6.094579219818115
Al Silliman Jr.,1969,70478,The Stewardesses,6.084003925323486
Ashish R. Mohan,2012,147767,Khiladi 786,6.077505111694336
James O'Brien,2015,376010,Western Religion,6.093305587768555
Akiva Schaffer,2012,80035,The Watch,5.713467597961426
Akiva Schaffer,2007,10074,Hot Rod,6.144166469573975
Shintaro Shimosawa,2016,373314,Misconduct,5.986624717712402
Tom Vaughan,2010,27569,Extraordinary Measures,6.085381507873535
Tom Vaughan,2008,9029,What Happens in Vegas,5.949458122253418
Zack Ward,2016,396152,Restoration,6.084309101104736
Bruce Beresford,2016,374461,Mr. Church,6.200809001922607
Bruce Beresford,2009,33870,Mao's Last Dancer,6.113353729248047
Bruce Beresford,1999,10398,Double Jeopardy,6.117283821105957
Bruce Beresford,1989,403,Driving Miss Daisy,6.335737228393555
Kim Longinotto,2005,87943,Sisters in Law,6.0958170890808105
Charles Shyer,2004,8849,Alfie,5.991947174072266
Adam Rifkin,2015,176074,Reality Show,6.092070579528809
Adam Rifkin,1999,9781,Detroit Rock City,6.150594711303711
Daniel Barber,2009,25941,Harry Brown,6.254843235015869
F. Gary Gray,2015,277216,Straight Outta Compton,7.0341315269470215
F. Gary Gray,2009,22803,Law Abiding Citizen,6.7659220695495605
F. Gary Gray,2005,4551,Be Cool,5.931478977203369
F. Gary Gray,2003,8409,A Man Apart,6.031125545501709
F. Gary Gray,2003,9654,The Italian Job,6.4311604499816895
F. Gary Gray,1998,9631,The Negotiator,6.360207557678223
F. Gary Gray,1996,9400,Set It Off,6.145248889923096
F. Gary Gray,1995,10634,Friday,6.405252933502197
David M. Matthews,2010,66468,N-Secure,6.085856914520264
Robert Redford,2010,60309,The Conspirator,6.106642246246338
Robert Redford,2007,4515,Lions for Lambs,6.07615327835083
Robert Redford,2000,4958,The Legend of Bagger Vance,6.136181831359863
Robert Redford,1998,547,The Horse Whisperer,6.2349162101745605
Robert Redford,1980,16619,Ordinary People,6.264927387237549
Andrzej Bartkowiak,2009,15268,Street Fighter: The Legend of Chun-Li,5.863940238952637
Andrzej Bartkowiak,2005,8814,Doom,5.668673515319824
Andrzej Bartkowiak,2003,10623,Cradle 2 the Grave,6.035380840301514
Andrzej Bartkowiak,2001,10877,Exit Wounds,6.011674404144287
Andrzej Bartkowiak,2000,2085,Romeo Must Die,6.069417953491211
Robby Henson,2006,13569,Thr3e,6.065591812133789
Tsui Hark,1998,37498,Knock Off,6.006138801574707
Steve Antin,2010,42297,Burlesque,6.395026206970215
Fabián Bielinsky,2000,18079,Nine Queens,6.2730937004089355
Dror Moreh,2012,127918,The Gatekeepers,6.109198570251465
Mike Bruce,2007,69382,The Legend of God's Gun,6.093305587768555
Jeffrey St. Jules,2014,269057,Bang Bang Baby,6.097497463226318
Patricia Rozema,2008,8359,Kit Kittredge: An American Girl,6.103806495666504
Ingmar Bergman,1972,10238,Cries and Whispers,6.276051998138428
Henry Jaglom,1998,161795,Déjà Vu,6.095291614532471
Angelina Jolie,2015,314385,By the Sea,5.996304988861084
Angelina Jolie,2014,227306,Unbroken,6.809444904327393
Angelina Jolie,2011,79777,In the Land of Blood and Honey,6.0801591873168945
Chris Carter,2008,8836,The X Files: I Want to Believe,5.883927345275879
David Boyd,2013,176124,Home Run,6.098351955413818
Tim Hunter,1986,21309,River's Edge,6.128467559814453
Kenneth Johnson,1997,8854,Steel,6.0078253746032715
Jay Roach,2012,77953,The Campaign,5.90779447555542
Jay Roach,2010,38778,Dinner for Schmucks,5.881865978240967
Jay Roach,2004,693,Meet the Fockers,6.097247123718262
Jay Roach,2002,818,Austin Powers in Goldmember,5.995655536651611
Jay Roach,2000,1597,Meet the Parents,6.417117118835449
Jay Roach,1999,817,Austin Powers: The Spy Who Shagged Me,6.1480607986450195
Jay Roach,1999,15198,"Mystery, Alaska",6.087042808532715
Jay Roach,1997,816,Austin Powers: International Man of Mystery,6.302221298217773
David Worth,2014,280381,House at the End of the Drive,6.093305587768555
Michael Clancy,2004,16358,Eulogy,6.103806495666504
Gordon Chan,2003,10610,The Medallion,5.913532257080078
Carlos Saldanha,2014,172385,Rio 2,6.197666645050049
Carlos Saldanha,2011,46195,Rio,6.3751935958862305
Carlos Saldanha,2009,8355,Ice Age: Dawn of the Dinosaurs,6.379251003265381
Carlos Saldanha,2006,950,Ice Age: The Meltdown,6.400250434875488
Ted Post,1970,1685,Beneath the Planet of the Apes,6.1224846839904785
Ted Post,1968,4929,Hang 'em High,6.194509029388428
Joseph Gordon-Levitt,2013,138697,Don Jon,5.970486640930176
John Erick Dowdle,2015,192141,No Escape,6.364850044250488
John Erick Dowdle,2014,256274,"As Above, So Below",6.096278190612793
John Erick Dowdle,2010,44040,Devil,5.958467483520508
John Erick Dowdle,2008,13812,Quarantine,5.938351154327393
Kevin Tancharoen,2011,67675,Glee: The Concert Movie,6.147090435028076
Kevin Tancharoen,2009,28665,Fame,6.020091533660889
Walter Lang,1945,27686,State Fair,6.095378398895264
Walter Lang,1940,60400,The Blue Bird,6.0958428382873535
Joe Johnston,2011,1771,Captain America: The First Avenger,6.539305686950684
Joe Johnston,2010,7978,The Wolfman,5.877307891845703
Joe Johnston,2004,2023,Hidalgo,6.194581031799316
Joe Johnston,2001,331,Jurassic Park III,5.824235916137695
Jérôme Salle,2013,185567,Zulu,6.185570240020752
Nathan Smith Jones,2003,266857,The Work and The Story,6.093305587768555
Tom DiCillo,1991,45145,Johnny Suede,6.074670791625977
Michael Dougherty,2015,287903,Krampus,6.020142555236816
Matthew O'Callaghan,2006,9975,Curious George,6.103924751281738
Wych Kaosayananda,2002,10550,Ballistic: Ecks vs. Sever,5.928579330444336
Amat Escalante,2013,186935,Heli,6.096750736236572
Reed Cowan,2010,40428,8: The Mormon Proposition,6.089616775512695
Kurt Wimmer,2006,9920,Ultraviolet,5.675285816192627
Kurt Wimmer,2002,7299,Equilibrium,6.591907501220703
David Schwimmer,2010,44945,Trust,6.216176986694336
David Schwimmer,2007,7942,"Run, Fatboy, Run",6.1145195960998535
Ian Sharp,2010,62255,Tracker,6.0917744636535645
Richard Lester,1983,9531,Superman III,5.825037956237793
Richard Lester,1980,8536,Superman II,6.254395484924316
Richard Lester,1976,10786,Robin and Marian,6.118414402008057
Richard Lester,1966,17768,A Funny Thing Happened on the Way to the Forum,6.093469142913818
Richard Lester,1964,704,A Hard Day's Night,6.2731852531433105
Leon Ford,2011,66942,Griff the Invisible,6.09353494644165
Bob Spiers,1997,6116,Spice World,5.934916973114014
William Shatner,1989,172,Star Trek V: The Final Frontier,5.954367160797119
Gareth Edwards,2010,43933,Monsters,6.133816242218018
Dennie Gordon,2013,220488,My Lucky Star,6.078469276428223
Dennie Gordon,2004,11025,New York Minute,5.9973602294921875
Dennie Gordon,2003,10735,What a Girl Wants,6.011966705322266
Dennie Gordon,2001,10956,Joe Dirt,5.973755359649658
Isaac Florentine,2015,325173,Close Range,6.029694080352783
Zal Batmanglij,2013,87499,The East,6.191440105438232
Zal Batmanglij,2011,86812,Sound of My Voice,6.114226818084717
Alex Garland,2015,264660,Ex Machina,7.346327304840088
David Raynr,2000,16222,Whatever It Takes,6.0526909828186035
David Raynr,1999,53862,Trippin',6.0866875648498535
Rupert Sanders,2012,58595,Snow White and the Huntsman,5.868991851806641
Harald Reinl,1967,12602,The Torture Chamber of Dr. Sadism,6.095860004425049
Wayne Kramer,2006,7304,Running Scared,6.325953483581543
Wayne Kramer,2003,10744,The Cooler,6.1448283195495605
Hoyt Yeatman,2009,19585,G-Force,5.748454570770264
Richard Ayoade,2011,49020,Submarine,6.506191253662109
Michael Anderson,1976,10803,Logan's Run,6.204299449920654
Jorge Ramírez Suárez,2013,242575,"Guten Tag, Ramón",6.130276203155518
Khalil Sullins,2015,331592,Listening,6.0747270584106445
William Brent Bell,2016,321258,The Boy,5.9364776611328125
William Brent Bell,2012,76487,The Devil Inside,5.77287483215332
William Brent Bell,2006,10069,Stay Alive,5.982926368713379
Alain Resnais,2009,37842,Wild Grass,6.086727619171143
Douglas Cheek,1984,23730,C.H.U.D.,6.045132160186768
Gabe Ibáñez,2014,262543,Automata,5.890411376953125
Rich Christiano,2002,45767,Time Changer,6.085000038146973
Robert Rodriguez,2014,189,Sin City: A Dame to Kill For,6.211706161499023
Robert Rodriguez,2013,106747,Machete Kills,5.778478145599365
Robert Rodriguez,2011,56288,Spy Kids: All the Time in the World,5.7750043869018555
Robert Rodriguez,2010,23631,Machete,6.20601224899292
Robert Rodriguez,2009,25132,Shorts,6.0497307777404785
Robert Rodriguez,2007,285923,Grindhouse,6.322059154510498
Robert Rodriguez,2005,187,Sin City,6.90922737121582
Robert Rodriguez,2005,14199,The Adventures of Sharkboy and Lavagirl,5.722377777099609
Robert Rodriguez,2003,1428,Once Upon a Time in Mexico,6.134114742279053
Robert Rodriguez,2003,12279,Spy Kids 3-D: Game Over,5.608965873718262
Robert Rodriguez,2002,9488,Spy Kids 2: The Island of Lost Dreams,5.814040660858154
Robert Rodriguez,2001,10054,Spy Kids,5.811599254608154
Robert Rodriguez,1998,9276,The Faculty,6.129483222961426
Robert Rodriguez,1996,755,From Dusk Till Dawn,6.598040580749512
Robert Rodriguez,1995,8068,Desperado,6.431674003601074
Robert Rodriguez,1992,9367,El Mariachi,6.194051742553711
Lawrence Kasanoff,2012,116977,Foodfight!,5.98569393157959
Robert Butler,1997,34314,Turbulence,6.039059638977051
Deon Taylor,2010,38033,Chain Letter,6.01182746887207
Kevin Greutert,2010,41439,Saw: The Final Chapter,5.966536521911621
Kevin Greutert,2009,22804,Saw VI,6.053230285644531
Alexander Payne,2013,129670,Nebraska,6.614344596862793
Alexander Payne,2011,65057,The Descendants,6.392646789550781
Alexander Payne,2004,9675,Sideways,6.361642360687256
Alexander Payne,2002,2755,About Schmidt,6.259561061859131
Alexander Payne,1999,9451,Election,6.226590633392334
Orson Welles,1947,3766,The Lady from Shanghai,6.199698448181152
Wally Pfister,2014,157353,Transcendence,5.956969738006592
Timur Bekmambetov,2016,271969,Ben-Hur,5.781506538391113
Timur Bekmambetov,2012,72331,Abraham Lincoln: Vampire Hunter,5.755376815795898
Timur Bekmambetov,2008,8909,Wanted,6.315652370452881
Timur Bekmambetov,2004,3040,Night Watch,6.130436420440674
William Sachs,1980,33155,Galaxina,6.04746675491333
Matt Williams,2000,10564,Where the Heart Is,6.20554780960083
Rodrigo García,2011,73873,Albert Nobbs,6.10621452331543
Rodrigo García,2009,37080,Mother and Child,6.121074676513672
David Lowery,2016,294272,Pete's Dragon,6.137533664703369
Pete Jones,2002,39541,Stolen Summer,6.096157073974609
Sajid Khan,2010,58051,Housefull,6.067084789276123
Cathy Malkasian,2002,14317,The Wild Thornberrys Movie,6.080438613891602
Mark Osborne,2015,309809,The Little Prince,6.757481098175049
Mark Osborne,2008,9502,Kung Fu Panda,6.711495876312256
George Lucas,2005,1895,Star Wars: Episode III - Revenge of the Sith,6.909769535064697
George Lucas,2002,1894,Star Wars: Episode II - Attack of the Clones,6.3405938148498535
George Lucas,1999,1893,Star Wars: Episode I - The Phantom Menace,6.26323127746582
George Lucas,1977,11,Star Wars,7.846219062805176
George Lucas,1973,838,American Graffiti,6.297022819519043
István Szabó,2004,18701,Being Julia,6.100488662719727
David Cross,2014,242083,Hits,6.065356254577637
Sai Varadan,2014,282128,An American in Hollywood,6.093305587768555
Bobby Farrelly,2014,100042,Dumb and Dumber To,5.718734264373779
Bobby Farrelly,2012,76489,The Three Stooges,5.9412922859191895
Bobby Farrelly,2011,48988,Hall Pass,5.823490619659424
Bobby Farrelly,2005,11431,Fever Pitch,6.062471389770508
Bobby Farrelly,2003,1792,Stuck on You,5.930497169494629
Bobby Farrelly,2001,9889,Shallow Hal,5.923183441162109
Bobby Farrelly,2001,12610,Osmosis Jones,6.056175231933594
Bobby Farrelly,2000,2123,"Me, Myself & Irene",6.096595764160156
Bobby Farrelly,1998,544,There's Something About Mary,6.346991062164307
Bobby Farrelly,1996,11543,Kingpin,6.2163591384887695
Bobby Farrelly,1994,8467,Dumb and Dumber,6.361597061157227
Robert D. Webb,1956,39833,Love Me Tender,6.080591678619385
Jérôme Deschamps,2009,25353,The True Story of Puss 'n Boots,6.076687335968018
Tomas Alfredson,2011,49517,Tinker Tailor Soldier Spy,6.329894542694092
Kirk Wong,1998,9448,The Big Hit,6.09398889541626
Jonathan Wacks,1993,44562,Ed and His Dead Mother,6.085973262786865
Ricki Stern,2007,37985,The Trials Of Darryl Hunt,6.096240997314453
Jean-Paul Rappeneau,2003,14652,Bon voyage,6.085270881652832
Jean-Paul Rappeneau,1995,11876,The Horseman on the Roof,6.108719348907471
John Gatins,2005,12920,Dreamer: Inspired By a True Story,6.106802940368652
Christine Jeffs,2008,13090,Sunshine Cleaning,6.178731441497803
Mars Callahan,2002,14293,Poolhall Junkies,6.103638172149658
Paolo Monico,2009,79587,Four Single Fathers,6.093305587768555
Christophe Ali,2005,40185,Camping Sauvage,6.087933540344238
Rob Schmidt,2003,9902,Wrong Turn,6.056135654449463
Alan Rudolph,1999,12479,Breakfast of Champions,6.067963600158691
Danny Leiner,2004,11282,Harold & Kumar Go to White Castle,6.305859565734863
Danny Leiner,2000,8859,"Dude, Where’s My Car?",5.7835693359375
Craig R. Baxley,1991,21338,Stone Cold,6.079838752746582
Craig R. Baxley,1988,10117,Action Jackson,6.034172534942627
Rohan Sippy,2011,63006,Dum Maaro Dum,6.088281631469727
Willard Huyck,1986,10658,Howard the Duck,5.907271385192871
Jeta Amata,2012,312113,Black November,6.094579219818115
Chris Renaud,2016,328111,The Secret Life of Pets,5.94193172454834
Sylvain White,2010,34813,The Losers,6.1305832862854
Sylvain White,2007,1931,Stomp the Yard,6.093868255615234
Rick Bieber,2011,59728,The 5th Quarter,6.076086521148682
Brian Herzlinger,2005,25975,My Date with Drew,6.0966973304748535
Albert Brooks,1999,37718,The Muse,6.068464756011963
Ava DuVernay,2014,273895,Selma,6.6944146156311035
Ava DuVernay,2012,83588,Middle of Nowhere,6.096977233886719
William Malone,2002,9544,FearDotCom,5.807782173156738
William Malone,1999,11377,House on Haunted Hill,5.98714017868042
Laurent Cantet,2008,8841,The Class,6.201835632324219
