genre,weighted_rating,movie_id,title,vote_count
Thriller,5.754244327545166,326,Snakes on a Plane,497
Thriller,5.753759860992432,61012,Silent Hill: Revelation 3D,432
Thriller,5.750669479370117,243940,The Lazarus Effect,505
Thriller,5.744706630706787,8285,The Spirit,320
Thriller,5.739368915557861,1996,Lara Croft Tomb Raider: The Cradle of Life,1418
Thriller,5.736767292022705,13788,The Unborn,365
Thriller,5.693605899810791,93856,Chernobyl Diaries,483
Thriller,5.685154438018799,44833,Battleship,2114
Thriller,5.681506633758545,329440,The Forest,448
Thriller,5.675285816192627,9920,Ultraviolet,458
Thriller,5.668543338775635,71469,The Darkest Hour,469
Thriller,5.63698673248291,100241,"I, Frankenstein",687
Thriller,5.636455535888672,5550,RoboCop 3,305
Thriller,5.635848045349121,12142,Alone in the Dark,173
Thriller,5.6279120445251465,10200,The Day the Earth Stood Still,1043
Thriller,5.6274566650390625,109091,The Counselor,712
Thriller,5.602265357971191,580,Jaws: The Revenge,224
Thriller,5.588769435882568,11667,Street Fighter,325
Thriller,5.587395668029785,1979,Fantastic 4: Rise of the Silver Surfer,2589
Thriller,5.586061000823975,11679,xXx: State of the Union,549
Thriller,5.577578067779541,20533,Jonah Hex,420
Thriller,5.57356071472168,440,Aliens vs Predator: Requiem,740
Thriller,5.566887378692627,72559,G.I. Joe: Retaliation,3025
Thriller,5.551612377166748,9360,Anaconda,610
Thriller,5.520733833312988,1250,Ghost Rider,1712
Thriller,5.499465465545654,8645,The Happening,950
Thriller,5.472275733947754,1639,Speed 2: Cruise Control,434
Thriller,5.403342247009277,216015,Fifty Shades of Grey,3254
Thriller,5.398874759674072,218043,Left Behind,392
Thriller,5.392426013946533,47964,A Good Day to Die Hard,3493
Thriller,5.376430511474609,44912,Green Lantern,2487
Thriller,5.338099479675293,71676,Ghost Rider: Spirit of Vengeance,1135
Thriller,5.064957141876221,241251,The Boy Next Door,1022
Thriller,5.055088043212891,14164,Dragonball Evolution,462
Crime,8.248143196105957,278,The Shawshank Redemption,8205
Crime,8.077157020568848,238,The Godfather,5893
Crime,8.07455825805664,680,Pulp Fiction,8428
Crime,8.044122695922852,155,The Dark Knight,12002
Crime,7.813798427581787,807,Se7en,5765
Crime,7.807512283325195,240,The Godfather: Part II,3338
Crime,7.7965006828308105,497,The Green Mile,4048
Crime,7.743757724761963,274,The Silence of the Lambs,4443
Crime,7.705671787261963,769,GoodFellas,3128
Crime,7.6699042320251465,106646,The Wolf of Wall Street,6571
Crime,7.643218517303467,629,The Usual Suspects,3254
Crime,7.607276439666748,500,Reservoir Dogs,3697
Crime,7.572967052459717,1422,The Departed,4339
Crime,7.531988620758057,111,Scarface,2948
Crime,7.476668357849121,103,Taxi Driver,2535
Crime,7.471558094024658,146233,Prisoners,3085
Crime,7.4564409255981445,49026,The Dark Knight Rises,9106
Crime,7.439197540283203,24,Kill Bill: Vol. 1,4949
Crime,7.406014919281006,598,City of God,1814
Crime,7.390705585479736,641,Requiem for a Dream,2443
Crime,7.3787078857421875,115,The Big Lebowski,2926
Crime,7.375889778137207,640,Catch Me If You Can,3795
Crime,7.347116947174072,627,Trainspotting,2655
Crime,7.3378190994262695,272,Batman Begins,7359
Crime,7.323883056640625,273248,The Hateful Eight,4274
Crime,7.311100482940674,6977,No Country for Old Men,3003
Crime,7.305539131164551,393,Kill Bill: Vol. 2,3948
Crime,7.301958084106445,107,Snatch,2912
Crime,7.268139839172363,242582,Nightcrawler,3395
Crime,7.203786849975586,311,Once Upon a Time in America,1069
Crime,7.140298366546631,235,Stand by Me,1522
Crime,7.132467746734619,64690,Drive,3725
Crime,7.120474815368652,75656,Now You See Me,5487
Crime,7.077705383300781,524,Casino,1307
Crime,7.020925521850586,2118,L.A. Confidential,1310
Crime,7.003191947937012,4638,Hot Fuzz,2199
Crime,6.993145942687988,322,Mystic River,1422
Crime,6.983303546905518,117,The Untouchables,1384
Crime,6.982539176940918,100,"Lock, Stock and Two Smoking Barrels",1648
Crime,6.976187229156494,161,Ocean's Eleven,3783
Crime,6.927726745605469,23483,Kick-Ass,4645
Crime,6.917448043823242,1359,American Psycho,2066
Crime,6.91193151473999,1949,Zodiac,2023
Crime,6.90922737121582,187,Sin City,2691
Crime,6.890808582305908,4982,American Gangster,1502
Crime,6.887203216552734,65754,The Girl with the Dragon Tattoo,2434
Crime,6.885534763336182,273481,Sicario,2416
Crime,6.870703220367432,10528,Sherlock Holmes,5766
Crime,6.868490219116211,595,To Kill a Mockingbird,657
Crime,6.8660759925842285,8321,In Bruges,1388
Crime,6.862322807312012,176,Saw,2184
Crime,6.8537139892578125,2034,Training Day,1634
Crime,6.853278636932373,156022,The Equalizer,2954
Crime,6.853024482727051,388,Inside Man,1630
Crime,6.850867748260498,186,Lucky Number Slevin,1323
Crime,6.849420070648193,4133,Blow,1317
Crime,6.839323043823242,9509,Man on Fire,1553
Crime,6.8334879875183105,525,The Blues Brothers,1065
Crime,6.832058429718018,184,Jackie Brown,1514
Crime,6.820532321929932,58574,Sherlock Holmes: A Game of Shadows,3886
Crime,6.815802097320557,51497,Fast Five,2438
Crime,6.804976463317871,9366,Donnie Brasco,1147
Crime,6.804098606109619,9277,The Sting,622
Crime,6.796746253967285,187017,22 Jump Street,3319
Crime,6.79254150390625,328387,Nerve,2181
Crime,6.776247024536133,1542,Office Space,1050
Crime,6.7734694480896,152742,The Best Offer,704
Crime,6.767369270324707,25376,The Secret in Their Eyes,626
Crime,6.7659220695495605,22803,Law Abiding Citizen,1486
Crime,6.7634992599487305,3131,Gangs of New York,1910
Crime,6.746306419372559,3580,Changeling,1131
Crime,6.739331245422363,116,Match Point,1105
Crime,6.731620788574219,4147,Road to Perdition,1077
Crime,6.725411891937256,94329,The Raid,1055
Crime,6.714602947235107,242,The Godfather: Part III,1546
Crime,6.712932586669922,5503,The Fugitive,1220
Crime,6.710175514221191,319,True Romance,749
Crime,6.701493740081787,77016,End of Watch,1170
Crime,6.681257724761963,7347,Elite Squad,504
Crime,6.64547061920166,1427,Perfume: The Story of a Murderer,1165
Crime,6.642907619476318,4232,Scream,1476
Crime,6.641730308532715,23168,The Town,1468
Crime,6.6392035484313965,1538,Collateral,1451
Crime,6.634565830230713,470,21 Grams,918
Crime,6.627595901489258,138832,We're the Millers,2972
Crime,6.624758720397949,5236,Kiss Kiss Bang Bang,886
Crime,6.621181011199951,642,Butch Cassidy and the Sundance Kid,650
Crime,6.6209588050842285,1830,Lord of War,1335
Crime,6.620042324066162,168672,American Hustle,2807
Crime,6.612661838531494,2252,Eastern Promises,848
Crime,6.610547065734863,654,On the Waterfront,357
Crime,6.60906457901001,8374,The Boondock Saints,837
Crime,6.608709812164307,819,Sleepers,715
Crime,6.607083797454834,9470,Kung Fu Hustle,831
Crime,6.598040580749512,755,From Dusk Till Dawn,1603
Crime,6.5843987464904785,64688,21 Jump Street,4074
Crime,6.580454349517822,7485,Shooter,1462
Crime,6.575378894805908,2757,Adaptation.,638
Crime,6.561273097991943,291805,Now You See Me 2,3235
Crime,6.5567755699157715,308639,Dope,691
Crime,6.552837371826172,1637,Speed,1783
Crime,6.540535926818848,97367,The Place Beyond the Pines,1653
Crime,6.533812999725342,256591,Focus,2542
Crime,6.533390998840332,754,Face/Off,1583
Crime,6.532767295837402,50348,The Lincoln Lawyer,902
Crime,6.531662464141846,1429,25th Hour,629
Crime,6.518473148345947,16,Dancer in the Dark,377
Crime,6.501763343811035,10734,Escape from Alcatraz,561
Crime,6.496222496032715,1213,The Talented Mr. Ripley,767
Crime,6.495816707611084,11615,The Life of David Gale,480
Crime,6.4925994873046875,1051,The French Connection,422
Crime,6.489236354827881,9799,The Fast and the Furious,3428
Crime,6.486461162567139,592,The Conversation,372
Crime,6.4849677085876465,43539,The Next Three Days,905
Crime,6.479154586791992,198184,Chappie,3062
Crime,6.478348255157471,320,Insomnia,1148
Crime,6.4741291999816895,1646,Freedom Writers,356
Crime,6.471005916595459,39514,RED,2808
Crime,6.469013690948486,13809,RockNRolla,836
Crime,6.468051433563232,59,A History of Violence,832
Crime,6.467857837677002,1598,Cape Fear,675
Crime,6.458373546600342,854,The Mask,2472
Crime,6.45509672164917,979,Irreversible,538
Crime,6.452819347381592,650,Boyz n the Hood,364
Crime,6.4521026611328125,11798,This Is England,363
Crime,6.447722434997559,9504,Glengarry Glen Ross,323
Crime,6.447021007537842,90,Beverly Hills Cop,961
Crime,6.442777633666992,18533,Bronson,733
Crime,6.440103054046631,8470,John Q,594
Crime,6.431674003601074,8068,Desperado,881
Crime,6.43126106262207,86838,Seven Psychopaths,1206
Crime,6.4311604499816895,9654,The Italian Job,1919
Crime,6.427193641662598,4836,Layer Cake,559
Crime,6.427127361297607,1574,Chicago,677
Crime,6.422245979309082,10673,Wall Street,546
Crime,6.419469833374023,9533,Red Dragon,1115
Crime,6.416703224182129,4108,The Transporter,1692
Crime,6.411827564239502,9762,Step Up,1060
Crime,6.4092936515808105,136400,2 Guns,1589
Crime,6.407683849334717,1645,A Time to Kill,509
Crime,6.406790733337402,14048,Man on Wire,275
Crime,6.398850917816162,276907,Legend,973
Crime,6.397839546203613,504,Monster,485
Crime,6.391374111175537,1900,Traffic,562
Crime,6.391067028045654,226,Boys Don't Cry,353
Crime,6.389086723327637,70670,Headhunters,399
Crime,6.388092994689941,10559,Frequency,462
Crime,6.386104106903076,203,Mean Streets,345
Crime,6.3807220458984375,158011,The Call,1257
Crime,6.379474639892578,51540,Horrible Bosses,2277
Crime,6.370824813842773,37495,Four Lions,423
Crime,6.369706153869629,1948,Crank,1151
Crime,6.368147373199463,298,Ocean's Thirteen,1999
Crime,6.360207557678223,9631,The Negotiator,582
Crime,6.359349727630615,1535,Spy Game,579
Crime,6.355672359466553,4816,Ghost Dog: The Way of the Samurai,298
Crime,6.355580806732178,188166,Blue Ruin,462
Crime,6.354955673217773,1725,West Side Story,389
Crime,6.353265762329102,9737,Bad Boys,1699
Crime,6.348186016082764,9281,Witness,375
Crime,6.34662389755249,10220,Rounders,439
Crime,6.346085071563721,136795,The Heat,1575
Crime,6.345664024353027,313922,Green Room,683
Crime,6.345414161682129,57214,Project X,1564
Crime,6.340185642242432,8195,Ronin,658
Crime,6.3328962326049805,8065,21,1375
Crime,6.330646991729736,11322,Public Enemies,1344
Crime,6.32846736907959,8292,Four Brothers,607
Crime,6.327517509460449,12149,Frailty,334
Crime,6.325953483581543,7304,Running Scared,331
Crime,6.325766086578369,37903,The White Ribbon,255
Crime,6.325024604797363,1701,Con Air,1270
Crime,6.324789047241211,4547,Panic Room,1267
Crime,6.319006443023682,84329,Robot & Frank,450
Crime,6.31657600402832,9829,United 93,367
Crime,6.315652370452881,8909,Wanted,2528
Crime,6.313921928405762,2112,Payback,548
Crime,6.313350200653076,9013,Midnight Run,238
Crime,6.306570053100586,8848,The Bank Job,697
Crime,6.304599285125732,163,Ocean's Twelve,2124
Crime,6.302221298217773,816,Austin Powers: International Man of Mystery,1013
Crime,6.296702861785889,12093,Lilya 4-ever,139
Crime,6.296334266662598,68727,Trance,956
Crime,6.2961530685424805,206563,Trash,242
Crime,6.295368671417236,398,Capote,384
Crime,6.29081916809082,67913,The Guard,372
Crime,6.282819747924805,325789,The Infiltrator,573
Crime,6.282354831695557,171274,Inherent Vice,833
Crime,6.281641960144043,146216,RED 2,1526
Crime,6.281501293182373,9481,The Bone Collector,826
Crime,6.281256198883057,62835,Colombiana,824
Crime,6.28110408782959,227,The Outsiders,291
Crime,6.279762268066406,16608,The Proposition,218
Crime,6.279001235961914,11371,The Score,423
Crime,6.277129650115967,37137,The Naked Gun 2½: The Smell of Fear,546
Crime,6.2730937004089355,18079,Nine Queens,153
Crime,6.27111291885376,109421,Side Effects,1323
Crime,6.2710089683532715,10027,Unleashed,518
Crime,6.267706871032715,164457,Out of the Furnace,720
Crime,6.265344619750977,9702,Bound by Honor,115
Crime,6.263461589813232,206647,Spectre,4466
Crime,6.2624382972717285,9516,Menace II Society,173
Crime,6.2606120109558105,11826,Sexy Beast,217
Crime,6.2585015296936035,10147,Bad Santa,656
Crime,6.254843235015869,25941,Harry Brown,348
Crime,6.253889560699463,5175,Rush Hour 2,1054
Crime,6.253451824188232,13685,Bottle Rocket,281
Crime,6.25256872177124,9344,Kids,279
Crime,6.25175666809082,11023,Thirteen,339
Crime,6.250147342681885,9336,Police Academy,602
Crime,6.249906539916992,75780,Jack Reacher,2998
Crime,6.247169017791748,9430,Go,196
Crime,6.243855953216553,12877,Dead Man's Shoes,151
Crime,6.241848945617676,9464,Buffalo '66,166
Crime,6.24090051651001,772,Home Alone 2: Lost in New York,2395
Crime,6.240850448608398,241239,A Most Violent Year,546
Crime,6.238065719604492,5,Four Rooms,530
Crime,6.237725257873535,59859,Kick-Ass 2,2224
Crime,6.237643718719482,2142,Cop Land,382
Crime,6.235702991485596,573,Frenzy,158
Crime,6.234928131103516,6968,The Baader Meinhof Complex,157
Crime,6.234577655792236,8053,The Three Burials of Melquiades Estrada,177
Crime,6.233830451965332,943,Lethal Weapon 3,811
Crime,6.232862949371338,4566,Michael Clayton,501
Crime,6.232157230377197,39939,Super Troopers,362
Crime,6.231357097625732,9303,Bound,198
Crime,6.230199337005615,1958,8 Women,196
Crime,6.230197906494141,245916,Kill the Messenger,355
Crime,6.228126525878906,257,Oliver Twist,274
Crime,6.226316928863525,11509,Silverado,146
Crime,6.225639343261719,913,The Thomas Crown Affair,339
Crime,6.224938869476318,10223,A Simple Plan,187
Crime,6.221434593200684,8961,Bad Boys II,1564
Crime,6.2206711769104,1696,The Devil's Rejects,322
Crime,6.2183966636657715,11386,The Crying Game,176
Crime,6.218266010284424,9282,11:14,206
Crime,6.218193531036377,73567,Killer Joe,425
Crime,6.216176986694336,44945,Trust,307
Crime,6.212713718414307,11975,The Rainmaker,235
Crime,6.211706161499023,189,Sin City: A Dame to Kill For,1286
Crime,6.2099409103393555,261023,Black Mass,1242
Crime,6.208807945251465,11576,"It's a Mad, Mad, Mad, Mad World",140
Crime,6.206223487854004,4912,Confessions of a Dangerous Mind,275
Crime,6.205923080444336,241554,Run All Night,1148
Crime,6.203000545501709,7516,Smokin' Aces,534
Crime,6.201704978942871,6973,In the Valley of Elah,261
Crime,6.201087951660156,27582,The Mechanic,1045
Crime,6.200723171234131,11967,Young Guns,258
Crime,6.199698448181152,3766,The Lady from Shanghai,102
Crime,6.19882345199585,9535,Analyze This,503
Crime,6.198126792907715,1389,Out of Sight,333
Crime,6.198117256164551,8982,The Protector,167
Crime,6.196234226226807,18900,In Cold Blood,82
Crime,6.195772171020508,2001,We Own the Night,323
Crime,6.195058822631836,92591,Bernie,320
Crime,6.194051742553711,9367,El Mariachi,238
Crime,6.1936211585998535,11412,The Long Kiss Goodnight,314
Crime,6.189474582672119,11835,Death Sentence,297
Crime,6.18778657913208,27936,Micmacs,148
Crime,6.187246799468994,72387,Safe,799
Crime,6.185570240020752,185567,Zulu,172
Crime,6.185156345367432,944,Lethal Weapon 4,767
Crime,6.184450626373291,11022,Narc,142
Crime,6.184041976928711,26039,Point Blank,95
Crime,6.183286190032959,11904,Young Sherlock Holmes,167
Crime,6.178238391876221,3472,Dirty Pretty Things,131
Crime,6.177855014801025,68812,The Iceman,365
Crime,6.177490711212158,8643,The Exorcism of Emily Rose,659
Crime,6.174712181091309,33542,Rumble in the Bronx,240
Crime,6.173855304718018,36095,Cure,63
Crime,6.173596382141113,12281,Mean Creek,106
Crime,6.172511100769043,13820,Repo Man,144
Crime,6.171072959899902,12150,Sea of Love,141
Crime,6.170169830322266,436,Maria Full of Grace,101
Crime,6.1682047843933105,8461,Funny Games,545
Crime,6.167785167694092,5955,The Pledge,215
Crime,6.166756629943848,8012,Get Shorty,302
Crime,6.166067600250244,36593,The Naked Gun 33⅓: The Final Insult,521
Crime,6.166014194488525,2140,Kiss of the Dragon,298
Crime,6.165886402130127,43947,I Spit on Your Grave,519
Crime,6.165792465209961,62630,The Devil's Double,208
Crime,6.165744781494141,584,2 Fast 2 Furious,2028
Crime,6.165318012237549,868,Tsotsi,94
Crime,6.165218830108643,9766,Gridiron Gang,206
Crime,6.164515495300293,29193,The Spanish Prisoner,73
Crime,6.16424036026001,327,Brother,107
Crime,6.164181232452393,16161,Baby Boy,55
Crime,6.16377592086792,14181,Boiler Room,201
Crime,6.163759231567383,45610,Machine Gun Preacher,286
Crime,6.163265705108643,9517,Bully,125
Crime,6.162615776062012,82682,Gangster Squad,1778
Crime,6.162230968475342,10731,The Client,278
Crime,6.162027835845947,6687,Transsiberian,195
Crime,6.162027835845947,34769,Defendor,195
Crime,6.158717155456543,617,Wild Things,444
Crime,6.157600402832031,9869,Patriot Games,433
Crime,6.154610633850098,12079,Spun,132
Crime,6.153604030609131,13483,Awake,395
Crime,6.1530070304870605,2779,The Curse of the Jade Scorpion,165
Crime,6.151167392730713,66,Absolute Power,223
Crime,6.151042938232422,169917,A Walk Among the Tombstones,1131
Crime,6.1509623527526855,9944,The Pelican Brief,371
Crime,6.150060653686523,1266,Street Kings,363
Crime,6.149346351623535,9335,Transporter 2,1061
Crime,6.1480607986450195,817,Austin Powers: The Spy Who Shagged Me,1011
Crime,6.147718906402588,11109,Vera Drake,80
Crime,6.146578788757324,16617,Mindhunters,333
Crime,6.14651346206665,18487,The Taking of Pelham 1 2 3,954
Crime,6.145689964294434,49527,Man on a Ledge,925
Crime,6.145248889923096,9400,Set It Off,66
Crime,6.144466876983643,9950,Find Me Guilty,138
Crime,6.143308162689209,10388,The Limey,105
Crime,6.1432342529296875,5854,Family Plot,86
Crime,6.14286994934082,49526,Premium Rush,832
Crime,6.142701148986816,400,Things to Do in Denver When You're Dead,85
Crime,6.14243221282959,12690,Appaloosa,299
Crime,6.14163875579834,291081,Red Riding: In the Year of Our Lord 1974,54
Crime,6.141091346740723,9490,Half Baked,177
Crime,6.140684127807617,82525,Savages,766
Crime,6.14020299911499,9414,The Man Who Knew Too Little,125
Crime,6.140097141265869,8883,Flame & Citron,68
Crime,6.139479637145996,19997,Niagara,79
Crime,6.138913631439209,7461,Vantage Point,716
Crime,6.138397693634033,11042,The Barbarian Invasions,77
Crime,6.136839389801025,2207,16 Blocks,661
Crime,6.136514663696289,290864,Kung Fu Jungle,114
Crime,6.1359782218933105,10569,Small Time Crooks,155
Crime,6.135503768920898,302,Swimming Pool,153
Crime,6.135199546813965,31867,Repo Men,620
Crime,6.134806156158447,13807,Exiled,46
Crime,6.134678840637207,13150,Pride and Glory,240
Crime,6.134263038635254,10629,Veronica Guerin,59
Crime,6.132017135620117,84188,Compliance,221
Crime,6.131816387176514,20083,Shinjuku Incident,65
Crime,6.1316423416137695,11507,Body Double,137
Crime,6.13132905960083,2069,The Whole Nine Yards,531
Crime,6.1311516761779785,11592,Serial Mom,135
Crime,6.131091117858887,21612,The Funeral,31
Crime,6.1305832862854,34813,The Losers,515
Crime,6.130441665649414,2026,Hostage,512
Crime,6.129602909088135,11583,The First Great Train Robbery,74
Crime,6.129258632659912,9104,Buffalo Soldiers,93
Crime,6.129239082336426,12201,Edge of Darkness,487
Crime,6.1289215087890625,10743,Confidence,126
Crime,6.1285295486450195,7873,Harsh Times,197
Crime,6.128467559814453,21309,River's Edge,59
Crime,6.127315044403076,10955,Ripley's Game,69
Crime,6.126862049102783,18405,The Last House on the Left,440
Crime,6.12685489654541,2148,The Cotton Club,68
Crime,6.126417636871338,4911,Dark Blue,85
Crime,6.12486457824707,11027,The Postman Always Rings Twice,110
Crime,6.124598503112793,10428,Hackers,398
Crime,6.124263286590576,179,The Interpreter,392
Crime,6.1233696937561035,43434,Carlos,50
Crime,6.123140335083008,9311,Smilla's Sense of Snow,60
Crime,6.123067855834961,22832,Ninja Assassin,371
Crime,6.1223835945129395,8197,Midnight in the Garden of Good and Evil,157
Crime,6.1222662925720215,1619,The Way of the Gun,100
Crime,6.122064590454102,175291,Cheap Thrills,155
Crime,6.1215338706970215,9437,Kiss the Girls,345
Crime,6.120988368988037,290751,Secret in Their Eyes,336
Crime,6.119749069213867,145220,Muppets Most Wanted,316
Crime,6.119558334350586,15394,Owning Mahowny,37
Crime,6.1188578605651855,3172,Bandits,302
Crime,6.1185455322265625,21610,Nighthawks,86
Crime,6.118375778198242,29920,Easy Money,63
Crime,6.118274688720703,26390,Brooklyn's Finest,293
Crime,6.117980003356934,13250,Butterfly on a Wheel,130
Crime,6.1178154945373535,10782,Basic,286
Crime,6.117644786834717,10622,Mr. Nice Guy,128
Crime,6.117283821105957,10398,Double Jeopardy,278
Crime,6.114920616149902,10279,Summer of Sam,112
Crime,6.114875316619873,4105,Black Rain,243
Crime,6.114541530609131,25719,Shooting Fish,23
Crime,6.113053798675537,13551,The Dead Girl,66
Crime,6.112895965576172,1651,Mississippi Mermaid,32
Crime,6.112657070159912,24424,Ajami,27
Crime,6.110369682312012,15049,Bon Cop Bad Cop,42
Crime,6.110087871551514,10029,Very Bad Things,179
Crime,6.10991907119751,48309,Prison,27
Crime,6.109220504760742,13849,The Cottage,80
Crime,6.1090803146362305,15670,Madea Goes to Jail,52
Crime,6.108315467834473,81390,A Lonely Place to Die,157
Crime,6.10816764831543,12612,Freeze Frame,18
Crime,6.107356548309326,36334,Deadline - U.S.A.,17
Crime,6.1072306632995605,14823,London to Brighton,34
Crime,6.1070661544799805,9280,Femme Fatale,142
Crime,6.106642246246338,60309,The Conspirator,137
Crime,6.1065568923950195,9515,The Matador,136
Crime,6.106471538543701,66195,The Perfect Host,135
Crime,6.104902744293213,22600,Gangster's Paradise: Jerusalema,16
Crime,6.104442119598389,14290,Better Luck Tomorrow,27
Crime,6.104284286499023,692,Pink Flamingos,110
Crime,6.101520538330078,8141,You Kill Me,80
Crime,6.101382732391357,26618,Clay Pigeons,39
Crime,6.1008524894714355,4997,Wonderland,73
Crime,6.100808143615723,45138,Machine Gun McCain,6
Crime,6.100808143615723,72086,The Night Visitor,6
Crime,6.10066032409668,9548,The Adventures of Ford Fairlane,71
Crime,6.100175380706787,11564,Class of 1984,66
Crime,6.098692893981934,14195,Cecil B. Demented,51
Crime,6.098363876342773,10764,Quantum of Solace,2965
Crime,6.098351955413818,13197,10th & Wolf,24
Crime,6.098317623138428,26791,Brigham City,4
Crime,6.098272323608398,82675,Taken 2,2757
Crime,6.09758996963501,9615,The Fast and the Furious: Tokyo Drift,1705
Crime,6.097464561462402,134374,Pain & Gain,1573
Crime,6.097410202026367,136797,Need for Speed,1520
Crime,6.097373008728027,9679,Gone in Sixty Seconds,1485
Crime,6.097258567810059,27581,The Other Guys,1383
Crime,6.097095966339111,10034,High Heels and Low Lifes,12
Crime,6.097062587738037,26268,Harper,35
Crime,6.0968804359436035,9273,Ace Ventura: When Nature Calls,1099
Crime,6.096837520599365,214,Saw III,1071
Crime,6.096750736236572,186935,Heli,32
Crime,6.096750736236572,266034,The Blue Room,32
Crime,6.0966973304748535,16155,Safe Men,16
Crime,6.096656322479248,1493,Miss Congeniality,961
Crime,6.096604824066162,9705,Swordfish,932
Crime,6.096314430236816,5174,Rush Hour 3,783
Crime,6.096286773681641,77866,Contraband,770
Crime,6.096278190612793,7220,The Punisher,766
Crime,6.096240997314453,45226,The Pursuit of D.B. Cooper,4
Crime,6.096133232116699,55903,Betty Fisher and Other Stories,3
Crime,6.096070766448975,26389,From Paris with Love,675
Crime,6.095915794372559,96,Beverly Hills Cop II,613
Crime,6.095795631408691,41283,Faster,568
Crime,6.095736980438232,181283,Child 44,547
Crime,6.09570837020874,9759,Cellular,537
Crime,6.095679759979248,4824,The Jackal,527
Crime,6.09552001953125,8224,8MM,474
Crime,6.095491409301758,199373,The Frozen Ground,465
Crime,6.095485210418701,18206,Alone With Her,20
Crime,6.095364570617676,70436,The Raven,426
Crime,6.09527587890625,2043,Along Came a Spider,400
Crime,6.0951924324035645,51130,Open Secret,2
Crime,6.095163822174072,22314,In Too Deep,17
Crime,6.095102787017822,11001,Blue Streak,352
Crime,6.09489631652832,64559,The Swindle,5
Crime,6.094892501831055,2116,Out of Time,298
Crime,6.094579219818115,312113,Black November,4
Crime,6.094508171081543,8987,The River Wild,210
Crime,6.094489097595215,9573,Blood Work,206
Crime,6.094484329223633,2275,The General's Daughter,205
Crime,6.094475269317627,2661,Batman,203
Crime,6.094383239746094,11560,High Crimes,184
Crime,6.093999862670898,507,Killing Zoe,111
Crime,6.093955039978027,2084,Birthday Girl,103
Crime,6.093856334686279,208869,Plastic,86
Crime,6.093826770782471,10410,Hoffa,81
Crime,6.09377908706665,14576,Shade,73
Crime,6.093674659729004,14112,Auto Focus,56
Crime,6.093560695648193,8060,Married Life,38
Crime,6.093388080596924,22479,Kansas City,12
Crime,6.0933403968811035,43213,Chicago Overcoat,5
Crime,6.093305587768555,119657,El Rey de Najayo,0
Crime,6.093305587768555,310706,Black Water Transit,0
Crime,6.093305587768555,364083,Mi America,0
Crime,6.093305587768555,366967,Dutch Kills,0
Crime,6.093305587768555,378237,Amidst the Devil's Wings,0
Crime,6.093208312988281,29122,An Everlasting Piece,1
Crime,6.0928215980529785,41894,Blood Done Sign My Name,5
Crime,6.092247486114502,16433,Grand Theft Parsons,11
Crime,6.0917840003967285,277519,Z Storm,5
Crime,6.090384006500244,6016,The Good Thief,31
Crime,6.090384006500244,26352,A Low Down Dirty Shame,31
Crime,6.090083122253418,263503,Water & Power,1
Crime,6.090010166168213,30246,Civil Brand,4
Crime,6.089896202087402,78814,We Have Your Husband,3
Crime,6.089212417602539,20794,Novocaine,44
Crime,6.089041709899902,224569,Taxman,1
Crime,6.089006423950195,26837,B-Girl,7
Crime,6.088281631469727,63006,Dum Maaro Dum,7
Crime,6.088244438171387,16148,Zero Effect,55
Crime,6.088070869445801,9455,The Corruptor,57
Crime,6.087933540344238,36825,The R.M.,4
Crime,6.087933540344238,47502,Faithful,4
Crime,6.087933540344238,125052,Hurricane Streets,4
Crime,6.087569713592529,18869,Jimmy and Judy,8
Crime,6.0872483253479,28121,A Thin Line Between Love and Hate,15
Crime,6.0872483253479,36351,Light Sleeper,15
Crime,6.086832523345947,46727,Speedway Junky,7
Crime,6.086705207824707,27004,Ca$h,73
Crime,6.085856914520264,66468,N-Secure,4
Crime,6.0853800773620605,30141,The Singing Detective,41
Crime,6.085010051727295,244114,Firestorm,43
Crime,6.0849761962890625,45324,Casino Jack,94
Crime,6.08482551574707,42807,The Newton Boys,44
Crime,6.084734916687012,19457,The Yards,97
Crime,6.084086894989014,20055,The Betrayed,10
Crime,6.083569049835205,18777,Slow Burn,16
Crime,6.083363056182861,103370,Madea's Witness Protection,52
Crime,6.08331298828125,4657,Jindabyne,25
Crime,6.082394123077393,11702,The Replacement Killers,127
Crime,6.082281112670898,1415,Party Monster,58
Crime,6.082091808319092,38780,Rampage,131
Crime,6.082022666931152,319910,Broken Horses,10
Crime,6.081035137176514,13937,Raising Cain,65
Crime,6.079958915710449,18713,The Jerky Boys,10
Crime,6.079838752746582,21338,Stone Cold,34
Crime,6.079793930053711,34697,Butterfly,12
Crime,6.079185962677002,190955,Blood Ties,171
Crime,6.079075336456299,2088,Romeo Is Bleeding,36
Crime,6.07904577255249,37414,The Killer Inside Me,173
Crime,6.079013347625732,27360,King's Ransom,14
Crime,6.078646183013916,376004,Adulterers,16
Crime,6.078495025634766,9930,Legal Eagles,51
Crime,6.07844877243042,35689,Don McKay,21
Crime,6.077944278717041,10632,The Hunted,189
Crime,6.077803134918213,241766,Lords of London,6
Crime,6.077397346496582,182,The Good German,86
Crime,6.076895236968994,10913,Dear Wendy,33
Crime,6.076544284820557,74725,Kill List,210
Crime,6.076135635375977,54702,Malevolence,14
Crime,6.0760040283203125,13816,Idlewild,17
Crime,6.0759358406066895,62728,Brighton Rock,35
Crime,6.075549125671387,7501,Knockaround Guys,97
Crime,6.075510501861572,10589,After the Sunset,226
