actor_name,movie_id,release_year,title
Rufus Sewell,2666,1998,Dark City
Rufus Sewell,9476,2001,A Knight's Tale
Rufus Sewell,10391,2000,Bless the Child
Rufus Sewell,15074,2002,Extreme Ops
Rufus Sewell,72331,2012,Abraham Lincoln: Vampire Hunter
Rufus Sewell,91076,1998,Illuminata
Rufus Sewell,153397,2012,Restless
Rufus Sewell,184315,2014,Hercules
Tshewang Dendup,37232,2003,Travellers and Magicians
Nikki Hsieh,253450,2015,The Assassin
Bella Heathcote,58431,2016,Pride and Prejudice and Zombies
Bella Heathcote,301365,2016,The Neon Demon
Bella Heathcote,309919,2015,The Curse of Downers Grove
Johnny Sequoyah,347755,2016,Wind Walkers
Mari Morrow,38322,2011,"Big Mommas: Like Father, Like Son"
Sean Harris,184346,2014,Deliver Us from Evil
Annie Parisse,9919,2003,How to Lose a Guy in 10 Days
Juliet Howland,14202,2006,The Painted Veil
Andrew Dice Clay,9548,1990,The Adventures of Ford Fairlane
Emma Fitzpatrick,134597,2012,The Collection
Randy Pearlstein,14557,1998,Dead Man on Campus
Linda Emond,24803,2009,Julie & Julia
Linda Emond,35219,2009,The Missing Person
Linda Emond,340611,2016,Indignation
Deanna Oliver,19933,1987,The Brave Little Toaster
Frankie Valenti,294086,2014,Tiger Orange
Jordan Nagai,14160,2009,Up
Efren Ramirez,1948,2006,Crank
Efren Ramirez,8193,2004,Napoleon Dynamite
Efren Ramirez,15092,2009,Crank: High Voltage
Efren Ramirez,80304,2012,Casa De Mi Padre
Stephen Siegel,9372,2004,Super Size Me
Manami Konishi,8953,2004,Steamboy
Christopher Igoe,14278,2005,Murderball
Danielle Nicolet,302699,2016,Central Intelligence
Clifton Powell,1677,2004,Ray
Clifton Powell,30246,2003,Civil Brand
Joe Pesci,311,1984,Once Upon a Time in America
Joe Pesci,524,1995,Casino
Joe Pesci,769,1990,GoodFellas
Joe Pesci,771,1990,Home Alone
Joe Pesci,772,1992,Home Alone 2: Lost in New York
Joe Pesci,943,1992,Lethal Weapon 3
Joe Pesci,944,1998,Lethal Weapon 4
Joe Pesci,1578,1980,Raging Bull
Joe Pesci,10377,1992,My Cousin Vinny
Joe Pesci,13982,1997,8 Heads in a Duffel Bag
Joe Pesci,39845,2010,Love Ranch
Chulpan Khamatova,338,2003,"Good bye, Lenin!"
Adil Koukouh,258755,2014,Hidden Away
Kelly Gichohi,287625,2014,Stories of Our Lives
Wes Bentley,14,1999,American Beauty
Wes Bentley,1250,2007,Ghost Rider
Wes Bentley,9093,2002,The Four Feathers
Wes Bentley,14033,2001,Soul Survivors
Wes Bentley,29078,2005,The Game of Their Lives
Wes Bentley,44853,2000,The Claim
Wes Bentley,45054,2011,There Be Dragons
Wes Bentley,294272,2016,Pete's Dragon
Wes Bentley,301351,2015,We Are Your Friends
Wes Bentley,351043,2015,Amnesiac
Anthony Quinn,947,1962,Lawrence of Arabia
Anthony Quinn,26843,1981,Lion of the Desert
Anthony Quinn,41317,1978,Caravans
Anthony Quinn,56930,1947,Tycoon
Josh Henderson,256687,2014,Swelter
Eric Young,14438,2008,Fireproof
Arabella Holzbog,21338,1991,Stone Cold
Troy Garity,3172,2001,Bandits
Troy Garity,10589,2004,After the Sunset
Jean Peters,19997,1953,Niagara
Austin Stoker,1705,1973,Battle for the Planet of the Apes
François Truffaut,840,1977,Close Encounters of the Third Kind
Fredric March,887,1946,The Best Years of Our Lives
Stanley Holloway,11113,1964,My Fair Lady
Shawn Wayans,4248,2001,Scary Movie 2
Shawn Wayans,9072,2006,Little Man
Shawn Wayans,12153,2004,White Chicks
Alvaro Guerrero,55,2000,Amores perros
Jonathan Silverman,18475,2004,The Cookout
Robert Carradine,14729,1980,The Long Riders
Robert Carradine,18736,2003,The Lizzie McGuire Movie
Valérie Lemercier,11687,1993,The Visitors
Valérie Lemercier,31203,2009,Little Nicholas
Gerald Burke,12901,2007,No End in Sight
Dominik García-Lorido,9700,2005,The Lost City
Dominik García-Lorido,28053,2009,City Island
Dominik García-Lorido,265208,2015,Wild Card
Bebe Neuwirth,18975,1996,The Adventures of Pinocchio
Bebe Neuwirth,39141,2002,Tadpole
Gordon Brown,77987,2013,Only God Forgives
Steve Railsback,9424,1998,Disturbing Behavior
Steve Railsback,11954,1985,Lifeforce
Caroline Munro,691,1977,The Spy Who Loved Me
Lee Meriwether,2661,1966,Batman
Marian Valev,252360,2013,In the Name of the King III
James Corden,8618,2006,The History Boys
James Corden,12454,2002,All or Nothing
James Corden,18238,2009,Lesbian Vampire Killers
James Corden,224141,2014,Into the Woods
Kate Dollenmayer,33693,2002,Funny Ha Ha
Will Sasso,4723,2006,Southland Tales
Will Sasso,76489,2012,The Three Stooges
Bonnie Henna,1123,2006,Catch a Fire
Cory Hardrict,44943,2011,Battle: Los Angeles
Cory Hardrict,295886,2015,Brotherly Love
Robin Rosenberg,26518,2006,Old Joy
Ginny Weirick,58626,2011,The Hit List
Emily Woof,40880,2001,Pandaemonium
Jennifer Hale,380733,2016,Fight to the Finish
America Ferrera,9779,2005,The Sisterhood of the Traveling Pants
America Ferrera,10188,2008,The Sisterhood of the Traveling Pants 2
America Ferrera,10191,2010,How to Train Your Dragon
America Ferrera,30309,2002,Real Women Have Curves
America Ferrera,32579,2008,Under the Same Moon
America Ferrera,34563,2010,Our Family Wedding
David Tristan Birkin,31668,2001,All The Queen's Men
Lake Bell,9029,2008,What Happens in Vegas
Lake Bell,13160,2008,Over Her Dead Body
Lake Bell,22897,2009,It's Complicated
Lake Bell,84178,2012,Black Rock
Lake Bell,192141,2015,No Escape
Lake Bell,198185,2014,Million Dollar Arm
Lake Bell,328111,2016,The Secret Life of Pets
Chantal Neuwirth,2841,2004,A Very Long Engagement
Lindsay Wagner,21610,1981,Nighthawks
Paulo Costanzo,9285,2000,Road Trip
Caroline Williams,16337,1986,The Texas Chainsaw Massacre 2
Jo Hartley,11798,2006,This Is England
Jo Hartley,12877,2004,Dead Man's Shoes
Jo Hartley,50497,2012,When the Lights Went Out
Jo Hartley,57294,2009,Crying with Laughter
Lorenza Izzo,171424,2014,The Green Inferno
Ejner Federspiel,48035,1955,Ordet
Beatrice Straight,609,1982,Poltergeist
Merrie Lynn Ross,11564,1982,Class of 1984
Andrei Finti,10226,2003,High Tension
Danny Sapani,68727,2013,Trance
Christoph Maria Herbst,50135,2010,Animals United
Jessica Lucas,7191,2008,Cloverfield
Jessica Lucas,9954,2006,The Covenant
Jessica Lucas,76649,2014,Pompeii
Jessica Lucas,109428,2013,Evil Dead
Olivia Thirlby,13990,2008,The Wackness
Olivia Thirlby,14054,2008,Snow Angels
Olivia Thirlby,49049,2012,Dredd
Olivia Thirlby,71469,2011,The Darkest Hour
Bailee Madison,1265,2007,Bridge to Terabithia
Bailee Madison,35691,2010,Letters to God
Bailee Madison,46261,2010,Don't Be Afraid of the Dark
Bailee Madison,88042,2012,Parental Guidance
Jim Hutton,29715,1965,Major Dundee
Thomas Fritsch,50135,2010,Animals United
Robert Lin,9746,1997,Kundun
Tony Goldwyn,251,1990,Ghost
Tony Goldwyn,8452,2000,The 6th Day
Tony Goldwyn,9437,1997,Kiss the Girls
Tony Goldwyn,27582,2011,The Mechanic
Park Hae-il,1255,2006,The Host
Scott Adsit,177572,2014,Big Hero 6
Robert Gossett,1073,1999,Arlington Road
Peter Sarsgaard,25,2005,Jarhead
Peter Sarsgaard,226,1999,Boys Don't Cry
Peter Sarsgaard,401,2004,Garden State
Peter Sarsgaard,8665,2002,K-19: The Widowmaker
Peter Sarsgaard,9315,2005,Flightplan
Peter Sarsgaard,9913,2005,The Skeleton Key
Peter Sarsgaard,11184,2004,Kinsey
Peter Sarsgaard,13537,2003,Shattered Glass
Peter Sarsgaard,21208,2009,Orphan
Peter Sarsgaard,24684,2009,An Education
Peter Sarsgaard,37834,2010,Knight and Day
Peter Sarsgaard,44912,2011,Green Lantern
Peter Sarsgaard,84329,2012,Robot & Frank
Michael Peña,1640,2004,Crash
Michael Peña,1852,2006,World Trade Center
Michael Peña,4515,2007,Lions for Lambs
Michael Peña,7485,2007,Shooter
Michael Peña,16005,2008,The Lucky Ones
Michael Peña,16991,2009,Observe and Report
Michael Peña,77016,2012,End of Watch
Michael Peña,77950,2013,Turbo
Michael Peña,157544,2015,The Vatican Tapes
Michael Peña,228150,2014,Fury
Michael Peña,286217,2015,The Martian
Stephen Chow,9470,2004,Kung Fu Hustle
Stephen Chow,11770,2001,Shaolin Soccer
Stephen Chow,13688,2008,CJ7
Sharon Bollum,408429,2014,Perfect Cowboy
Lee Briggs,33196,2009,Tidal Wave
Erik Stolhanske,9988,2006,Beerfest
Erik Stolhanske,11217,2004,Club Dread
Bjørn Sundquist,71805,1990,Shipwrecked
Steve Martin,2610,2005,Shopgirl
Steve Martin,8970,1999,The Out-of-Towners
Steve Martin,9099,1996,Sgt. Bilko
Steve Martin,9641,2005,Cheaper by the Dozen 2
Steve Martin,10678,2003,Bringing Down the House
Steve Martin,10715,2003,Looney Tunes: Back in Action
Steve Martin,10776,1986,Little Shop of Horrors
Steve Martin,11007,2003,Cheaper by the Dozen
Steve Martin,11353,1999,Bowfinger
Steve Martin,12096,2006,The Pink Panther
Steve Martin,20794,2001,Novocaine
Steve Martin,22897,2009,It's Complicated
Steve Martin,29193,1997,The Spanish Prisoner
Steve Martin,49948,1999,Fantasia 2000
Steve Martin,73937,2011,The Big Year
Steve Martin,228161,2015,Home
Steve Martin,333348,2015,Love the Coopers
River Phoenix,235,1986,Stand by Me
River Phoenix,468,1991,My Own Private Idaho
Lee Scott,29595,2005,Wal-Mart: The High Cost of Low Price
Anmol,280871,2014,Ramanujan
Larry Poindexter,25678,1987,American Ninja 2: The Confrontation
Jack Lemmon,239,1959,Some Like It Hot
Jack Lemmon,284,1960,The Apartment
Jack Lemmon,987,1974,The Front Page
Jack Lemmon,9504,1992,Glengarry Glen Ross
Jack Lemmon,17795,1996,My Fellow Americans
Chill Wills,11577,1973,Pat Garrett & Billy the Kid
Gregory Hines,2148,1984,The Cotton Club
Gregory Hines,11858,1994,Renaissance Man
François Bégaudeau,8841,2008,The Class
Lance Henriksen,218,1984,The Terminator
Lance Henriksen,679,1986,Aliens
Lance Henriksen,21338,1991,Stone Cold
Lance Henriksen,24227,1993,Excessive Force
Lance Henriksen,254472,2015,Stung
Lance Henriksen,280381,2014,House at the End of the Drive
Mathew Horne,18238,2009,Lesbian Vampire Killers
Walter Phelan,211557,2012,Vessel
Chad Michael Murray,10066,2005,House of Wax
Chad Michael Murray,11247,2004,A Cinderella Story
Chad Michael Murray,69640,2010,Lies in Plain Sight
Chad Michael Murray,75861,2015,To Write Love on Her Arms
Chad Michael Murray,150202,2013,The Haunting in Connecticut 2: Ghosts of Georgia
Chad Michael Murray,175555,2013,A Madea Christmas
Chad Michael Murray,218043,2014,Left Behind
Rainn Wilson,4474,2006,My Super Ex-Girlfriend
Rainn Wilson,8373,2009,Transformers: Revenge of the Fallen
Rainn Wilson,10186,2008,The Rocker
Rainn Wilson,44835,2010,Hesher
Rainn Wilson,45132,2010,Super
Mario Machado,5550,1993,RoboCop 3
Daniel Mays,8848,2008,The Bank Job
Daniel Mays,325789,2016,The Infiltrator
Wayne Duvall,4942,2008,Leatherheads
Max Showalter,19997,1953,Niagara
Wilford Brimley,1091,1982,The Thing
Wilford Brimley,17795,1996,My Fellow Americans
Wilford Brimley,26791,2001,Brigham City
Richard Grove,766,1992,Army of Darkness
Yoshi Oida,2110,2001,Wasabi
Norma Argentina ,78705,2004,Live-In Maid
Anna Popplewell,411,2005,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe"
Anna Popplewell,2454,2008,The Chronicles of Narnia: Prince Caspian
Marcel Marceau,8069,1968,Barbarella
Daniella Wircer,15976,2006,The Bubble
Lance Bass,34043,2001,On the Line
Peter Carey,45610,2011,Machine Gun Preacher
Fana Mokoena,205,2004,Hotel Rwanda
Fana Mokoena,192136,2013,Mandela: Long Walk to Freedom
Cinzia Monreale,19204,1981,The Beyond
Sisqó,11888,2002,Snow Dogs
John Cena,8975,2006,The Marine
John Cena,17134,2009,12 Rounds
Kelly McGillis,744,1986,Top Gun
Kelly McGillis,9281,1985,Witness
Kelly McGillis,15556,1999,At First Sight
Kelly McGillis,52015,2010,Stake Land
Kelly McGillis,58428,2011,The Innkeepers
Steven Brand,9334,2002,The Scorpion King
Amitabh Bachchan,4251,2004,Veer-Zaara
Amitabh Bachchan,14395,2006,Kabhi Alvida Naa Kehna
Amitabh Bachchan,26379,2009,Paa
Amitabh Bachchan,74084,2006,Dil Jo Bhi Kahey...
Ralph Riach,1590,2006,Copying Beethoven
Jaime de Hoyos,9367,1992,El Mariachi
Owen Williams,159770,2013,The Dirties
Paul McGillion,18632,2007,A Dog's Breakfast
Paul McGillion,329540,2015,The Marine 4: Moving Target
Brian Dietzen,31246,2003,From Justin to Kelly
Mario,1646,2007,Freedom Writers
Mario,9762,2006,Step Up
Jill St. John,681,1971,Diamonds Are Forever
Tiffany Taubman,10413,1993,Nowhere to Run
Jacqueline MacInnes Wood,55779,2011,Final Destination 5
Tommy Knight,115210,2012,Stitches
Felix Wong,12207,1994,The Legend of Drunken Master
Paul Schneider,4512,2007,The Assassination of Jesse James by the Coward Robert Ford
Paul Schneider,6615,2007,Lars and the Real Girl
Paul Schneider,13132,2003,All the Real Girls
Paul Schneider,29963,2009,Bright Star
Louis Herthum,38358,2010,The Last Exorcism
Alonna Shaw,9594,1991,Double Impact
Ashley Greene,18239,2009,The Twilight Saga: New Moon
Ashley Greene,24021,2010,The Twilight Saga: Eclipse
Ashley Greene,79694,2012,The Apparition
Ashley Greene,80271,2012,LOL
Richard Harris,33,1992,Unforgiven
Richard Harris,98,2000,Gladiator
Richard Harris,671,2001,Harry Potter and the Philosopher's Stone
Richard Harris,672,2002,Harry Potter and the Chamber of Secrets
Richard Harris,9311,1997,Smilla's Sense of Snow
Richard Harris,10786,1976,Robin and Marian
Richard Harris,11362,2002,The Count of Monte Cristo
Richard Harris,29715,1965,Major Dundee
Richard Harris,42345,1970,The Molly Maguires
Sarah Ann Schultz,396152,2016,Restoration
Christopher Walken,364,1992,Batman Returns
Christopher Walken,640,2002,Catch Me If You Can
Christopher Walken,707,1985,A View to a Kill
Christopher Walken,2976,2007,Hairspray
Christopher Walken,9339,2006,Click
Christopher Walken,9509,2004,Man on Fire
Christopher Walken,9890,2004,The Stepford Wives
Christopher Walken,9895,2006,Man of the Year
Christopher Walken,10159,2003,The Rundown
Christopher Walken,10628,2003,Kangaroo Jack
Christopher Walken,10710,2004,Envy
Christopher Walken,10935,1980,Heaven's Gate
Christopher Walken,11336,1983,The Dead Zone
Christopher Walken,11622,1999,Blast from the Past
Christopher Walken,11778,1978,The Deer Hunter
Christopher Walken,11980,1995,The Prophecy
Christopher Walken,21612,1996,The Funeral
Christopher Walken,86838,2012,Seven Psychopaths
Christopher Walken,91076,1998,Illuminata
Christopher Walken,209451,2014,Jersey Boys
Christopher Walken,319888,2016,Eddie the Eagle
Chaney Kley,10727,2003,Darkness Falls
Cynthia Smith,23069,1974,Benji
Bee Vang,13223,2008,Gran Torino
Loreto Peralta,211954,2013,Instructions Not Included
Matthew Perry,2069,2000,The Whole Nine Yards
Matthew Perry,2122,2004,The Whole Ten Yards
Matthew Perry,10563,1999,Three to Tango
Matthew Perry,12771,2002,Serving Sara
Matthew Perry,16996,2009,17 Again
Ricky Dean Logan,11284,1991,Freddy's Dead: The Final Nightmare
Kate Nelligan,9302,1996,Up Close & Personal
Kate Nelligan,10333,1991,The Prince of Tides
Kate Nelligan,10395,1994,Wolf
James Cromwell,497,1999,The Green Mile
James Cromwell,1165,2006,The Queen
James Cromwell,2048,2004,"I, Robot"
James Cromwell,2118,1997,L.A. Confidential
James Cromwell,2275,1999,The General's Daughter
James Cromwell,2977,2007,Becoming Jane
James Cromwell,4614,2002,The Sum of All Fears
James Cromwell,5551,2000,Space Cowboys
James Cromwell,9023,2002,Spirit: Stallion of the Cimarron
James Cromwell,9447,1998,Babe: Pig in the City
James Cromwell,19959,2009,Surrogates
James Cromwell,74643,2011,The Artist
Fann Wong,6038,2003,Shanghai Knights
Catherine Kresge,79316,2014,Devil's Due
Adam Baldwin,16320,2005,Serenity
Adam Baldwin,20763,1992,Radio Flyer
Jonathan Race,79120,2011,Weekend
Hugh Bonneville,11889,2001,Iris
Temple Grandin,30979,2009,The Horse Boy
Daniel Day-Lewis,2669,1984,The Bounty
Daniel Day-Lewis,3131,2002,Gangs of New York
Daniel Day-Lewis,7345,2007,There Will Be Blood
Daniel Day-Lewis,9361,1992,The Last of the Mohicans
Daniel Day-Lewis,10197,2009,Nine
Daniel Day-Lewis,10436,1993,The Age of Innocence
Daniel Day-Lewis,11240,1985,My Beautiful Laundrette
Daniel Day-Lewis,17113,2005,The Ballad of Jack and Rose
Daniel Day-Lewis,72976,2012,Lincoln
Antje Traue,19898,2009,Pandorum
Robert Vaughn,10615,2001,Pootie Tang
Michael Richards,11959,1989,UHF
Nick Offerman,1424,2004,November
Nick Offerman,137106,2014,The Lego Movie
Nick Offerman,187017,2014,22 Jump Street
Famke Janssen,710,1995,GoldenEye
Famke Janssen,8427,2002,I Spy
Famke Janssen,8681,2008,Taken
Famke Janssen,9457,1998,Deep Rising
Famke Janssen,11096,2005,Hide and Seek
Famke Janssen,11377,1999,House on Haunted Hill
Famke Janssen,13990,2008,The Wackness
Famke Janssen,15745,2001,Made
Famke Janssen,16358,2004,Eulogy
Famke Janssen,36657,2000,X-Men
Famke Janssen,36658,2003,X2
Famke Janssen,36668,2006,X-Men: The Last Stand
Famke Janssen,60304,2013,Hansel & Gretel: Witch Hunters
Famke Janssen,76170,2013,The Wolverine
Famke Janssen,82675,2012,Taken 2
Famke Janssen,260346,2014,Taken 3
Hubertus Bengsch,387,1981,Das Boot
Alon Friedman,15976,2006,The Bubble
Sô Yamamura,11165,1970,Tora! Tora! Tora!
Pat Hingle,268,1989,Batman
Pat Hingle,4929,1968,Hang 'em High
Pat Hingle,12144,1988,The Land Before Time
Ethan Peck,360339,2015,Eden
Iazua Larios,1579,2006,Apocalypto
Stephanie Jacobsen,17577,2009,The Devil's Tomb
Marianne Koch,391,1964,A Fistful of Dollars
Mark Feuerstein,3981,2000,What Women Want
Mark Feuerstein,14629,2000,Woman on Top
Kaya Scodelario,90369,2012,Now Is Good
Kaya Scodelario,198663,2014,The Maze Runner
Kaya Scodelario,294254,2015,Maze Runner: The Scorch Trials
Emilio Rivera,75674,2012,Act of Valor
Rick Collins,28165,1989,The Toxic Avenger Part II
David Lochary,692,1972,Pink Flamingos
Eva Longoria,5820,2006,The Sentinel
Eva Longoria,7873,2005,Harsh Times
Eva Longoria,13160,2008,Over Her Dead Body
Eva Longoria,68202,2011,Without Men
Eva Longoria,96399,2012,For Greater Glory - The True Story of Cristiada
Eva Longoria,116977,2012,Foodfight!
Lucy Punch,52449,2011,Bad Teacher
Brittany Murphy,65,2002,8 Mile
Brittany Murphy,3558,1999,"Girl, Interrupted"
Brittany Murphy,9603,1995,Clueless
Brittany Murphy,9836,2006,Happy Feet
Brittany Murphy,11091,2001,Riding in Cars with Boys
Brittany Murphy,12079,2002,Spun
Brittany Murphy,12090,2003,Just Married
Brittany Murphy,12103,2001,Don't Say a Word
Brittany Murphy,13551,2006,The Dead Girl
Brittany Murphy,14846,2004,Little Black Book
Brittany Murphy,260947,2014,Something Wicked
Danny Dyer,5072,2006,Severance
Danny Dyer,10034,2001,High Heels and Low Lifes
Danny Dyer,11129,1999,Human Traffic
Danny Dyer,13538,2007,Straightheads
Justine Waddell,10577,2000,Dracula 2000
Justine Waddell,13569,2006,Thr3e
Justin Long,1571,2007,Live Free or Die Hard
Justin Long,6477,2007,Alvin and the Chipmunks
Justin Long,7553,2005,Waiting...
Justin Long,8922,2001,Jeepers Creepers
Justin Long,9472,2004,DodgeBall: A True Underdog Story
Justin Long,11451,2005,Herbie Fully Loaded
Justin Long,12819,2010,Alpha and Omega
Justin Long,16866,2009,Planet 51
Justin Long,16871,2009,Drag Me to Hell
Justin Long,22327,2009,Youth in Revolt
Justin Long,22949,2009,Old Dogs
Justin Long,23398,2009,Alvin and the Chipmunks: The Squeakquel
Justin Long,36419,2010,After.Life
Justin Long,38073,2010,Going the Distance
Justin Long,55301,2011,Alvin and the Chipmunks: Chipwrecked
Justin Long,77951,2013,Walking With Dinosaurs
Justin Long,84200,2012,"For a Good Time, Call..."
Justin Long,246403,2014,Tusk
Justin Long,258509,2015,Alvin and the Chipmunks: The Road Chip
Justin Long,271185,2014,Ask Me Anything
Justin Long,290825,2016,Yoga Hosers
Nicky Guadagni,431,1997,Cube
Austin Michael Scott,38570,2010,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It
Courtney Fansler,339984,2016,Miracles from Heaven
Marvin Chatinover,9686,1989,New York Stories
Leonor Varela,2575,2001,The Tailor of Panama
Leonor Varela,20764,2008,Sleep Dealer
Leonor Varela,36586,2002,Blade II
Leonor Varela,248402,2014,A Fine Step
Leonor Varela,331190,2015,Captive
Iman Crosson,173224,2013,Along the Roadside
Fouad Habash,24424,2009,Ajami
Robert Musgrave,13685,1996,Bottle Rocket
Warren Clarke,10724,1982,Firefox
Warren Clarke,291081,2009,Red Riding: In the Year of Our Lord 1974
Michael Christiansen,201132,2013,Antarctica: A Year on Ice
Fritz Rasp,19,1927,Metropolis
Hallock Beals,35690,2010,The Last Song
Lincoln Kilpatrick,48309,1988,Prison
Olivia Williams,745,1999,The Sixth Sense
Olivia Williams,9922,1997,The Postman
Olivia Williams,11545,1998,Rushmore
Olivia Williams,24684,2009,An Education
Olivia Williams,24985,2002,The Heart of Me
Olivia Williams,35944,2001,Lucky Break
Olivia Williams,90369,2012,Now Is Good
Olivia Williams,190847,2013,The Last Days on Mars
Taylor Handley,10781,2006,The Texas Chainsaw Massacre: The Beginning
John Sharian,4553,2004,The Machinist
Allie Mickelson,398,2005,Capote
Jean Marsh,13155,1985,Return to Oz
